博主,ID,发布时间,页码,链接,正文
湘沩山水,382341927,2026-04-02 11:18,1/185,https://xueqiu.com/8313854958/382341927,豪迈科技VS福耀玻璃 1、豪迈主营之一轮胎模具全球绝对龙头，全球市占率33%，国内55%；福耀车玻全球绝对龙头，全球市占率37%，国内70%。各自行业地位福耀更高。 2、成长性：豪迈2021-2025净利润分别是10.53、12.00、16.12、20.11、23.93亿，五年复合增长22.78%；福耀2021-2025净利润分别是31.46、47.56、56.29、74.98、93.12亿，五年复合增长31.17%。过往成长性福耀略强。 3、当前pe：豪迈26，福耀16。. 豪迈科技VS福耀玻璃 1、豪迈主营之一轮胎模具全球绝对龙头，全球市占率33%，国内55%；福耀车玻全球绝对龙头，全球市占率37%，国内70%。各自行业地位福耀更高。 2、成长性：豪迈2021-2025净利润分别是10.53、12.00、16.12、20.11、23.93亿，五年复合增长22.78%；福耀2021-2025净利润分别是3...
湘沩山水,382265492,2026-04-01 22:17,1/185,https://xueqiu.com/8313854958/382265492,是的，这个雷可以排除。
湘沩山水,382258610,2026-04-01 21:33,2/185,https://xueqiu.com/8313854958/382258610,又查了一下：说是豪迈科技将大量票据进行带追索权贴现，收到的现金计入筹资活动现金流而不是经营活动现金流，导致经营活动现金流减小，从而影响净现比。
湘沩山水,382248537,2026-04-01 20:15,2/185,https://xueqiu.com/8313854958/382248537,这个我也不太懂，问豆包，说的是贴现和背书都不影响经营活动现金流。
湘沩山水,382225440,2026-04-01 17:18,2/185,https://xueqiu.com/8313854958/382225440,看了一眼豪迈科技，近几年的利润增速好像不错，但净利润现金含量不行，太低了，没深入研究。
湘沩山水,381803688,2026-03-30 17:23,2/185,https://xueqiu.com/8313854958/381803688,最新数据：截至2026年3月30日，2500d/t及以下熟料线448条，备案产能约3亿吨，占总备案产能的17.5%，今后几年，这些产线和产能将逐步淘汰。目前，海螺水泥全球熟料产线137条，国内125条，产能2.34亿吨，已无2500d/t以下产线了。
湘沩山水,381675628,2026-03-29 21:06,2/185,https://xueqiu.com/8313854958/381675628,在供需两端，供产能出清，需止跌回暖。问题是你怎么知道产能出清呢？极端悲观的情绪是周期性底部的一个重要特征表现。
湘沩山水,381669764,2026-03-29 19:42,2/185,https://xueqiu.com/8313854958/381669764,$时代新材(SH600458)$ 2025年第四季度业绩严重不及预期。唯一的亮点是现金质量非常高。净利润5.14亿，经常活动现金流净额21.82亿，净利润现金含量425%，非常高。
湘沩山水,381665495,2026-03-29 18:31,2/185,https://xueqiu.com/8313854958/381665495,这个我知道，而且比值在1.7甚至更高。
湘沩山水,381663933,2026-03-29 18:02,2/185,https://xueqiu.com/8313854958/381663933,悟兄，问您一个尖锐的问题：您去年初买入迈瑞医疗时预测到了25年营收和净利润双降的情景了吗？
湘沩山水,381649561,2026-03-29 14:09,2/185,https://xueqiu.com/8313854958/381649561,@少年刘大力 大兄要我梭哈，我答应他了，你要我再观察，我该听谁的呢？
湘沩山水,381642977,2026-03-29 11:55,2/185,https://xueqiu.com/8313854958/381642977,墉哥好 海螺水泥应该算得上便宜，当前股价对应PB只有0.6倍，pe也只有15倍，周期性行业的底部15倍pe已经足够低了。如果水泥行业底部反转成立，水泥价格涨40元，对应海螺的利润就是100亿，涨80元就是200亿，业绩翻翻是轻轻松松的事，还是值得一赌的啊。
湘沩山水,381641282,2026-03-29 11:26,2/185,https://xueqiu.com/8313854958/381641282,如果17.12亿吨数据准确，按政策，补产能后，企业就必须按备案产能生产，不能超了，如果能严格执法，好像产能过剩的形势就好了很多。
湘沩山水,381640423,2026-03-29 11:12,2/185,https://xueqiu.com/8313854958/381640423,有一种最新的说法，2025年底备案产能为17.12亿吨，实际产能只有18.4亿吨。说实际产能21-22亿吨是24年底25年初的数据，已经过时不准了。
湘沩山水,381638035,2026-03-29 10:36,2/185,https://xueqiu.com/8313854958/381638035,两个11%，一升一降，基建规模大约是房地产的2倍，所以整体实现了正增长，这是一个积极信号，继续观察。
湘沩山水,381633934,2026-03-29 09:29,2/185,https://xueqiu.com/8313854958/381633934,备案产能18亿吨没错，但实际产能有21-22亿吨，产能利用率仍在50附近
湘沩山水,381633637,2026-03-29 09:23,3/185,https://xueqiu.com/8313854958/381633637,如果投资海螺，不能寄希望于走出去。有企业走出去了，他国内的产能也没减。
湘沩山水,381631416,2026-03-29 08:35,3/185,https://xueqiu.com/8313854958/381631416,12亿吨的意义我可能记错了，可能是指水泥需求12亿吨或者熟料备案产能产降到12亿吨才基本匹配。
湘沩山水,381624808,2026-03-29 00:12,3/185,https://xueqiu.com/8313854958/381624808,$海螺水泥(SH600585)$ 的投资思考 海螺的持有者和关注者，思考问题的角度与投资策略可能有很大的不同。从关注者角度如何看待海螺？ 首先海螺所在的水泥行业是一个典型的强周期行业，必须考虑周期的特征和属性。上一轮景气的顶部在2021年，此后一路下滑，至今已经四五年了。当前的位置是底部还是半山腰，这是首先要作出判断，不容回避。 当前，出现了以下一些底部特征：水泥价格持续新低，已经跌破了很多中小企业的成本线，大面积亏损，仅海螺等少数几家头部企业盈利；需求持续萎缩，产销量持续下滑，整体熟料产能利用率仅50%左右；市场情绪极度悲观，相关股票大面积破净，死多转空，大V割肉等。但这些特征还不足以构成底部的充分条件。相反，认为尚未见底的理由更加理直气壮：房地产和基建仍将继续下降，水泥需求随之继续萎缩，预计熟料需求量要降到12亿吨左右才能见底，而现在的实际产能仍有21亿吨左右，去产能的路还很长，这个看空的理由威力巨大。 欢迎交流探讨，拒绝乱喷。 $海螺水泥(SH600585)$ 的投资思考 海螺的持有者和关注者，思考问题的角度与投资策略可能有很大的不同。从关注者角度如何看待海螺？ 首先海螺所在的水泥行业是一个典型的强周期行业，必须考虑周期的特征和属性。上一轮景气的顶部在2021年，此后一路下滑，至今已经四五年了。当前的位置是底...
韭菲特漂流记,385159090,2026-04-22 15:52,1/238,https://xueqiu.com/8414744881/385159090,新特能源一天注册了1500首仓单，也就是卖了4500吨货。好幸福啊，这批货大概率是在4万3以上的价格，加大马力生产吧。 新特能源一天注册了1500首仓单，也就是卖了4500吨货。好幸福啊，这批货大概率是在4万3以上的价格，加大马力生产吧。
韭菲特漂流记,385124622,2026-04-22 13:40,1/238,https://xueqiu.com/8414744881/385124622,跟多晶硅多头吵架，真的要气死。 明明逻辑一塌糊涂，但人家最后抛出一句，那最近不是涨了吗？你赚钱了吗？ 可以让所有空头鸦雀无声。
韭菲特漂流记,385108258,2026-04-22 12:40,1/238,https://xueqiu.com/8414744881/385108258,多晶硅和电解铝完全是两码事情 电解铝16、17年，是限定了红线，红线比当初的合法产能还高了一点点。也就是说，它只是去了一些不合规产能。随着需求端缓慢增长，需求端接受度也比较高，等供不应求了，就能涨价了。 而且电解铝技术路线稳定，不存在需求被颠覆。稍微涨点价，需求端也能接受。 多晶硅是现在实际产能远远高于需求。就算禁止新增产能，光原来的产能就是个大问题。 多晶硅技术路线还在迭代，如果超薄硅片推行，对多晶硅的需求又下滑了一大截。多晶硅的下游就是电厂。他们对价格会很敏感，价格涨了就不造光伏了。 上述两种东西根本就不是一回事。 拿电解铝来硬套多晶硅，纯属自欺欺人 当然，资本市场又是另外一回事情。我之前觉得A股的傻逼多。现在发现期货市场的傻逼一点不少。 多晶硅和电解铝完全是两码事情 电解铝16、17年，是限定了红线，红线比当初的合法产能还高了一点点。也就是说，它只是去了一些不合规产能。随着需求端缓慢增长，需求端接受度也比较高，等供不应求了，就能涨价了。 而且电解铝技术路线稳定，不存在需求被颠覆。稍微涨点价，需求端也能接受。...
韭菲特漂流记,385102616,2026-04-22 11:40,1/238,https://xueqiu.com/8414744881/385102616,早上花了20刀开通了claude的OPUS四点七 据说是Anthropic的杀手锏 用了一下，感觉逻辑推理能力蠢得要死。
韭菲特漂流记,384925920,2026-04-21 14:40,1/238,https://xueqiu.com/8414744881/384925920,多晶硅的仓单规则 只有生产在90天以内的产品才能用于注册仓单。5月和11月是强制注销仓单，注册时间超过90天以上的仓单会强制注销。 2月底之前注册的仓单约9500手。大约是2.9万吨。这些仓单会在5月底之前全部强制注销。 也就是说，多头必须以3.6万左右的价格接走这近3万吨货。 5月合约里面，最起码有9500手空单是套保单，这些空单是不可能跑的。 对厂家来说，最有利的方法是提早开空单，晚点注册仓单，这样市场才最不恐慌。 仓单要赶在截止时间前几天注册。 之前为啥有大手的仓单注册？我个人猜测一个很简单的理由是厂家把仓单转卖给了期现商。 因为厂家注册仓单并开空套保，需要占用两部分资金。第一部分是商品的资金，第二部分是空单保证金的资金。直接转走就变成了净现金流。当然代价是卖的稍微便宜一点。 现在是已注册仓单约12000手，5月底过后之后只有2500手。理论上6月份确实存在逼仓的可能。 那就是一模一样的局再演一次。 我个人觉得这种概率比较低，上一轮逼仓，广期所，肯定被证监会批评了，再逼一次，广期所难辞其咎。 个人投资者面对逼仓，最简单的办法是玩远月。 多晶硅的仓单规则 只有生产在90天以内的产品才能用于注册仓单。5月和11月是强制注销仓单，注册时间超过90天以上的仓单会强制注销。 2月底之前注册的仓单约9500手。大约是2.9万吨。这些仓单会在5月底之前全部强制注销。 也就是说，多头必须以3.6万左右的价格接走这近3万吨货。 5月...
韭菲特漂流记,384894605,2026-04-21 11:42,1/238,https://xueqiu.com/8414744881/384894605,人对于未知的恐惧会大于已知的恐惧。 这波多晶硅，两周回撤了巨大，但是丝毫没有恐惧。甚至还有点兴奋。 因为我知道属于我的一定会还回来。而且错误定价之后的价值回归，又是一波赚大钱的机会。 对比3月初的欧线，那时候虽然知道是瞎炒，但是内心确实有点恐惧。 第一是万一真的乱涨价了，每个合约价格都不一样，我又没法移仓。 第二是再拉下去我怕最高点被强平。 人对于未知的恐惧会大于已知的恐惧。 这波多晶硅，两周回撤了巨大，但是丝毫没有恐惧。甚至还有点兴奋。 因为我知道属于我的一定会还回来。而且错误定价之后的价值回归，又是一波赚大钱的机会。 对比3月初的欧线，那时候虽然知道是瞎炒，但是内心确实有点恐惧。 第一是万一真的乱...
韭菲特漂流记,384862163,2026-04-21 09:55,1/238,https://xueqiu.com/8414744881/384862163,写得挺好的，帮转发。 我有过很多对阿尔法和贝塔的想法，但都没有一个特别好的方式表达出来。 可能是表达能力差一点，可能是我自己也没有完全想通，可能是一种生涩的概念，对投资没有帮助。 后来我觉得还是回归到超预期，是最大道至简的 年初的存储光纤超预期。战争冲突超预期，缓和也超预期。所以能精准地判断出哪些东西会超预期，是收益的最大来源。 这需要极强的逻辑推理能力和基本面分析。 写得挺好的，帮转发。 我有过很多对阿尔法和贝塔的想法，但都没有一个特别好的方式表达出来。 可能是表达能力差一点，可能是我自己也没有完全想通，可能是一种生涩的概念，对投资没有帮助。 后来我觉得还是回归到超预期，是最大道至简的 年初的存储光纤超预期。战争冲突超预期，缓...
韭菲特漂流记,384853372,2026-04-21 09:35,1/238,https://xueqiu.com/8414744881/384853372,多晶硅的博弈点，只要抓一个点，整个行业的利润是电价决定的。电价不涨，整个行业都是零和博弈或者负和博弈。 中间每个环节博弈越多，磨损越多。 打个最简单的比方，多晶硅交割品品质好，成本比普通品高1000~2000。但下游买交割品反而比普通品价格要低500~1000，因为它高出来的品质对下游并没有什么用，反而需要调参数，麻烦。 这些都在损耗整个行业的利润。 多晶硅的博弈点，只要抓一个点，整个行业的利润是电价决定的。电价不涨，整个行业都是零和博弈或者负和博弈。 中间每个环节博弈越多，磨损越多。 打个最简单的比方，多晶硅交割品品质好，成本比普通品高1000~2000。但下游买交割品反而比普通品价格要低500~1000，因为它高出来的品质对下游...
韭菲特漂流记,384837510,2026-04-21 07:53,1/238,https://xueqiu.com/8414744881/384837510,所有学科，我觉得对投资最有用的就是博弈论。博弈论是逻辑思维的极致演绎。 最近在听一本缅北的小说。 也有一些很有意思的博弈环节。 比如头目要求猪仔多搞点业绩，业绩搞得多就放他回去。 但一个猪仔要是真的很牛逼，搞了很多业绩，头目绝对不舍得放他回去。 这就是一个很有意思的博弈点。 正常环节里面，可以靠多次合作。 打个比方，猪仔A业绩很好，头目把他放出去了。头目可以把这个消息告诉其他的猪仔，鼓励他们好好冲业绩。 但在这个环境里面，A就算出去了，可能只是换了一个猪场。极致理性的头目是不可能允许销冠跑路的。 其他的博弈点，比如对猪场的打击越严格。导致两种结果，第一种结果是，猪场不敢开设。第二种结果是，存量的猪场躲藏得更加严密。 前几天刷到一个帖子。有人呼吁要把拐卖儿童定为死刑。 这个问题其实非常复杂。如果拐卖儿童视为死刑。那么会导致一个结果，人贩子一旦被惊动，他最好的选择是直接杀死小孩并毁尸，这样能最大程度销毁所有证据，保全自己。 如果买卖同罪会怎么样？打个比方，小孩被拐卖，长大后。养父因为买小孩被抓，判重刑。对小孩来说是二次伤害。毕竟小孩是无辜的。他被养父养到大之后，其实对亲生父母是没有感情的。 博弈论讲的是理性和人性之间的碰撞。 所有学科，我觉得对投资最有用的就是博弈论。博弈论是逻辑思维的极致演绎。 最近在听一本缅北的小说。 也有一些很有意思的博弈环节。 比如头目要求猪仔多搞点业绩，业绩搞得多就放他回去。 但一个猪仔要是真的很牛逼，搞了很多业绩，头目绝对不舍得放他回去。 这就是一个很有...
韭菲特漂流记,384835574,2026-04-21 07:16,1/238,https://xueqiu.com/8414744881/384835574,昨天删掉的一个帖子，是有研究员「借鉴」了我的观点并发出来。 想了下，他是在帮我扩大观点影响力，我应该感谢他的。 随便抄吧
韭菲特漂流记,384714287,2026-04-20 13:16,1/238,https://xueqiu.com/8414744881/384714287,通威和东方希望都是做饲料起家。 所以多晶硅和猪肉所以梦幻联动能解释的通。
韭菲特漂流记,384701695,2026-04-20 11:43,1/238,https://xueqiu.com/8414744881/384701695,多晶硅，6月份丰水季，每个月累库应该超过2到3万吨。一直到10月份，总积累库10~15万吨。加上原本50多万吨的库存。到11月，库存会超过65万吨。 原本3万出头的价格，下游都很难接受。现在4万3的价格。下游停产都比接货好。 这位置企业框框套保，能多出来好多现金流。 原本去年可以出清的，现在出清遥遥无期，而且会直接拖累整个行业。 这行业不倒闭几个大厂，咋出清？不出清，大家就死熬着，慢慢的在打价格战。 猪肉同理，上周涨价，猪场又惜售了，屠宰场收不到猪。这些猪压栏，每头猪会重30~40公斤。6月份以后高温，猪死亡率大增，企业抛售。 多晶硅，6月份丰水季，每个月累库应该超过2到3万吨。一直到10月份，总积累库10~15万吨。加上原本50多万吨的库存。到11月，库存会超过65万吨。 原本3万出头的价格，下游都很难接受。现在4万3的价格。下游停产都比接货好。 这位置企业框框套保，能多出来好多现金流。 原本去年可以出清的...
韭菲特漂流记,384692323,2026-04-20 11:05,1/238,https://xueqiu.com/8414744881/384692323,不理解4万3的多晶硅卖给谁去。现在这个价格硅料厂活的可滋润了。 可是，只有价格，没有成交。 这么累积库存，再一次只会崩的更惨。
韭菲特漂流记,384631924,2026-04-19 21:12,1/238,https://xueqiu.com/8414744881/384631924,我有时候挺无聊的，无聊到思考一些很无聊的问题。 比如我今天就在思考，为什么人走路的时候，手臂要前后摆动？摆动不是会消耗能量吗？ 后来再思考的深刻一点，为什么走路的时候手臂是垂直的，而跑步的时候手臂是90度弯曲的？ 后来更深刻一点，为什么短跑的时候前后摆动幅度很大，而长跑的时候只是轻微的摆动。 有了AI能快速的解决我这些无聊的问题。 ps，看了你们的回复，我发现我想的确实比你们多好多层。 我有时候挺无聊的，无聊到思考一些很无聊的问题。 比如我今天就在思考，为什么人走路的时候，手臂要前后摆动？摆动不是会消耗能量吗？ 后来再思考的深刻一点，为什么走路的时候手臂是垂直的，而跑步的时候手臂是90度弯曲的？ 后来更深刻一点，为什么短跑的时候前后摆动幅度很大，而长...
韭菲特漂流记,384627108,2026-04-19 19:51,1/238,https://xueqiu.com/8414744881/384627108,替各位股东巡视一下新氧的宁波的第二家店。 已经装修好了，堆了冷柜，一些快递，还有一些其他的设备。 这个位置5年前的租金是现在的两倍。 新氧真的吃到了两个大红利，第一个是上游内卷，第二个是商业过剩，租金大跌。
韭菲特漂流记,384619692,2026-04-19 17:51,1/238,https://xueqiu.com/8414744881/384619692,周末复盘，看看那些光。再看看我的那些票。 虽然涨的时候，他们长得比我猛。 但是跌的时候，我跌的比他们多啊
韭菲特漂流记,384598486,2026-04-19 11:59,1/238,https://xueqiu.com/8414744881/384598486,我感觉我的投资框架五年前已经开始很完整了，这几年也就是修修补补，更加完善一下。 但对企业基本面的理解，这点是明显不足的。 没办法，这需要花时间、花精力去跟踪、去交叉验证。 我没花这么多时间，基本面上肯定是有欠缺的。 不过好在雪球上，每家公司下几乎都有课代表。他们也就是最好的研究员。 之前的一个想法，投资不仅是财富的复利，更是认知的复利。现在还得加一条，还有人脉的复利。 每一次成功的投资都会认识一些牛人，通过牛人会认识更多的牛人。 我感觉我的投资框架五年前已经开始很完整了，这几年也就是修修补补，更加完善一下。 但对企业基本面的理解，这点是明显不足的。 没办法，这需要花时间、花精力去跟踪、去交叉验证。 我没花这么多时间，基本面上肯定是有欠缺的。 不过好在雪球上，每家公司下几乎都有课代表。他们也...
韭菲特漂流记,384587435,2026-04-19 09:44,1/238,https://xueqiu.com/8414744881/384587435,找到了一个好喝的饮料。 黄柠檬去皮、去囊、去籽。倒出点汁，加入牛奶、加入阿洛酮糖、加入冰块搅拌。 柠檬汁和牛奶会反应，会有很厚实的口感。酸酸甜甜。 低热量、低成本、零失败、又好喝，又健康。 我这种天生不爱喝牛奶的人都喜欢了这种味道。 找到了一个好喝的饮料。 黄柠檬去皮、去囊、去籽。倒出点汁，加入牛奶、加入阿洛酮糖、加入冰块搅拌。 柠檬汁和牛奶会反应，会有很厚实的口感。酸酸甜甜。 低热量、低成本、零失败、又好喝，又健康。 我这种天生不爱喝牛奶的人都喜欢了这种味道。
韭菲特漂流记,384583859,2026-04-19 07:52,1/238,https://xueqiu.com/8414744881/384583859,白酒粉中药粉谨慎回我帖子。 但凡我看的不太舒服的回复，点进去看到是白酒中药粉，我会直接拉黑。 我咨询过雪球了，黑名单数量目前没有上限。 粉丝太多了，很多话都没法聊了，顺便清理一点正好。
韭菲特漂流记,384570242,2026-04-18 22:01,2/238,https://xueqiu.com/8414744881/384570242,我投资中的有一条铁律是 用仓位去对抗波动和风险，而不是用止损 之前总有人跟我说，一笔交易中，他设了止损，所以他觉得没有太大风险。 而我觉得设止损恰好是他一直赚不到钱的根本原因。 第一，设止损线，在崩盘的时候，涨停板或者跌停板，它是起不到什么作用的。 第二，稍微有点波动，来回震荡，频繁止损开仓、止损开仓，钱都被收割走了。 第三，如果基本面没有变化的情况下，亏得越多，反而越是加仓的机会，而不是止损的机会。 相比之下，仓位管理才是更重要的。每一笔仓位都要考虑好它最大的风险是多少。如果看错了，它最多会亏多少？ 而不是上自己输不起的仓位。 当然会有人反驳，止损是投资里面最重要的一课。某某某大师也是靠严格止损的风控，赚了大钱的。 我不接受这种反驳。 我唯一认可的一个止损是，预判某个股票或者某个商品不应该跌破X价格。那么当它真的跌破X价格的时候，我及时止损。这种严格意义上来说也是逻辑止错。只不过逻辑止错和止损刚好重叠了。 那些嘟囔着跌10% 就止损的大师们，你们不妨问问看，假如他没有这个标的，在这个股票跌了10%，他会不会选择买入？ 我投资中的有一条铁律是 用仓位去对抗波动和风险，而不是用止损 之前总有人跟我说，一笔交易中，他设了止损，所以他觉得没有太大风险。 而我觉得设止损恰好是他一直赚不到钱的根本原因。 第一，设止损线，在崩盘的时候，涨停板或者跌停板，它是起不到什么作用的。 第二，稍微有点...
韭菲特漂流记,384511727,2026-04-18 06:56,2/238,https://xueqiu.com/8414744881/384511727,专栏再聊阿尔法和贝塔 昨天有朋友跟我聊起阿尔法和贝塔的事情，忽然想到可以用一个简单粗暴的逻辑，来概括两者的核心区别。 贝塔，代表的是市场一致共识。 所有人都看得见的趋势、一致预判的业绩增速、人人皆知的利好，早早被股价充分定价。贝塔的钱，是随波逐流的大势钱，没有额外超额。 而阿尔法，核心本...
韭菲特漂流记,384486175,2026-04-17 22:35,2/238,https://xueqiu.com/8414744881/384486175,相比战争。 我更害怕和平之后，别人的股票蹭蹭猛涨，我的股票半死不活。 受益股，就算一次性收益，股价比3月前更低了。更何况海油这种是永久性的利好。 受害股，和平了，发现只修复了30%。
韭菲特漂流记,384404863,2026-04-17 14:38,2/238,https://xueqiu.com/8414744881/384404863,有人能帮我打听到多晶硅的多头现在是怎么样一个想法吗？ 是跟着生猪炒一波，还是觉得碳酸锂底部涨了200%，它又回到底部了，也能涨个100%。？ 4万的价格，几乎所有企业都能有不错的现金流回报。 但是需求端是没有的。 企业框框套保。多头真的要接货吗？ 我挺好奇的。 有人能帮我打听到多晶硅的多头现在是怎么样一个想法吗？ 是跟着生猪炒一波，还是觉得碳酸锂底部涨了200%，它又回到底部了，也能涨个100%。？ 4万的价格，几乎所有企业都能有不错的现金流回报。 但是需求端是没有的。 企业框框套保。多头真的要接货吗？ 我挺好奇的。
韭菲特漂流记,384394066,2026-04-17 13:56,2/238,https://xueqiu.com/8414744881/384394066,减了20% 的im，作为吃贴水选手。其实我真的不希望股指大涨，大涨就想减仓，减仓就容易卖飞，导致吃不到贴水。大涨不减仓又容易回落，反正大涨怎么都难受。 其实我挺羡慕康子的运气的，连续两次都是最绝望的时候有人救。第一次是924，第二次是特朗普。尤其是本身我们是应该有安全性溢价的，结果3月23号砸了这么大一个坑，还给他平仓的机会。 不过凭运气赚来的钱，迟早会凭实力亏走。当然，他肯定不承认自己只是凭运气赚的钱。事实上，这一波他只是凭运气少亏了大几百万。运气带来的财富效应正在快速减弱。 减了20% 的im，作为吃贴水选手。其实我真的不希望股指大涨，大涨就想减仓，减仓就容易卖飞，导致吃不到贴水。大涨不减仓又容易回落，反正大涨怎么都难受。 其实我挺羡慕康子的运气的，连续两次都是最绝望的时候有人救。第一次是924，第二次是特朗普。尤其是本身我们是应该有安全性溢价的，结果...
韭菲特漂流记,384309274,2026-04-17 09:01,2/238,https://xueqiu.com/8414744881/384309274,昨天看到的一道博弈论的题目挺有意思。 三个枪手，A的准确率30%，B的准确率50%，C的准确率100%。按照A B C的顺序轮流开枪。允许放空枪。所有人绝对理性。 A第一步应该怎么做，活下来的概率最高？活下来的概率是多少？ 随便给个答案的，我直接拉黑。我不喜欢这种抛硬币式猜测。 已经拉黑了两个随口猜测的。 已经有人算出概率了。放空枪存活率是0.38左右，打B存活率是0.32左右。 下面别回答了。 豆包的专家版回复的，挺好的。 昨天看到的一道博弈论的题目挺有意思。 三个枪手，A的准确率30%，B的准确率50%，C的准确率100%。按照A B C的顺序轮流开枪。允许放空枪。所有人绝对理性。 A第一步应该怎么做，活下来的概率最高？活下来的概率是多少？ 随便给个答案的，我直接拉黑。我不喜欢这种抛硬币式猜测。 已...
韭菲特漂流记,384307650,2026-04-17 08:15,2/238,https://xueqiu.com/8414744881/384307650,有个作家叫点灯。99年出生，最早在知乎上发布悬疑小说出名，现在已经授权IP拍网剧了。 让豆包估算了下他的收入，豆包的判断是年入在100~200万左右。 我觉得随着知名度的增长，网剧的发行收入还会更高一点。 我没查到他的学历相关的信息，但这个案例肯定是一个普通人逆袭的故事。 看过他的所有小说，黑楼系列，构思的完整和文笔的老辣，不像是一个20多岁的年轻人。 我有他微信，如果他真的成了一个特别牛的人，我也算天使轮投资者了。 有个作家叫点灯。99年出生，最早在知乎上发布悬疑小说出名，现在已经授权IP拍网剧了。 让豆包估算了下他的收入，豆包的判断是年入在100~200万左右。 我觉得随着知名度的增长，网剧的发行收入还会更高一点。 我没查到他的学历相关的信息，但这个案例肯定是一个普通人逆袭的故事。 ...
韭菲特漂流记,384302422,2026-04-17 07:06,2/238,https://xueqiu.com/8414744881/384302422,$贵州茅台(SH600519)$ 都是时代的茅台，不是茅台的时代。 以前还会劝一下身边的人卖出茅台。现在看到重仓茅台的，我一般直接拉黑或者忽视。 和宗教股聊它的负面信息，是自讨没趣。 不过宗教股的好处就是粉丝会给自己洗脑，说这是财务洗澡。 宗教股很难大崩盘，大概率以阴跌的形式跌到1000以下。 未来再跌到多少，我就不知道了。 我最后一次卖出茅台，是21年春节后崩盘，右侧2200左右。 当初对茅台的理解不深，要不然我不会拿到这么高。 现在对茅台的理解比那时候深多了，所以哪怕跌到500元，我都不会抄底。 因为跌到500元的时候，大概率基本面会比现在恶化得更严重。或者在那个时候，外面有更好的标的。 $贵州茅台(SH600519)$ 都是时代的茅台，不是茅台的时代。 以前还会劝一下身边的人卖出茅台。现在看到重仓茅台的，我一般直接拉黑或者忽视。 和宗教股聊它的负面信息，是自讨没趣。 不过宗教股的好处就是粉丝会给自己洗脑，说这是财务洗澡。 宗教股很难大崩盘，大概率以阴跌的形式...
韭菲特漂流记,384263865,2026-04-16 21:12,2/238,https://xueqiu.com/8414744881/384263865,最近又买了几本关于博弈论的书。 博弈论真的是个很有意思的事情。 身边每时每刻都在发生博弈。 打一个比方，男生和女生谈恋爱的时候，女生会觉得，如果结婚前男生都不愿意花钱，那结婚后男生肯定更小气。而男生会觉得，结婚前花钱有可能最后是给别人的老婆花钱，而结婚后给女方花钱，那是给自己的老婆花钱。两个人的矛盾往往这么产生的。 比如送小孩去长辈地方，长辈为了小孩以后多来，就会放纵他吃垃圾食品、玩电子游戏之类的不利于小孩成长的东西。 但家长可能会因为长辈的纵容而不愿意让小孩过多的去长辈家。 比如去买衣服，明明挺喜欢的，却要装作很勉强，不太喜欢的样子，这样才容易杀价。而一旦表现出非常喜欢的样子，卖家就拿捏住你的心理，不会让价格。 我小时候，家长就告诉我，如果看中玩具要买，哪怕再喜欢，也不能表现出非常喜欢，更不能哭闹撒泼。真喜欢就偷偷摸摸告诉他们是真的喜欢。这样价格才能砍得下来。 比如月嫂倾向于把小孩养成一个粘人的、依赖性的小孩。这样雇主离不开月嫂，会长期雇佣。而雇主希望的是把小孩养成一个独立的孩子。 这些本质上都是博弈。 最近又买了几本关于博弈论的书。 博弈论真的是个很有意思的事情。 身边每时每刻都在发生博弈。 打一个比方，男生和女生谈恋爱的时候，女生会觉得，如果结婚前男生都不愿意花钱，那结婚后男生肯定更小气。而男生会觉得，结婚前花钱有可能最后是给别人的老婆花钱，而结婚后给女方花钱，那是...
韭菲特漂流记,384245582,2026-04-16 19:26,2/238,https://xueqiu.com/8414744881/384245582,专栏雪球调研团之岚图汽车 最早买入东风汽车是在去年7月份，刷到岚图与华为合作后，简单研究了定位便果断加仓。当时判断：岚图是华为生态里第二家高端正统SUV，智界和阿维塔的运动型SUV都太年轻，不适合35岁到50岁的家庭用车的定位。 后来的事情大家都知道了，股票暴涨加私有化。 去年11月底我提了一辆岚图FREE+。没...
韭菲特漂流记,384226949,2026-04-16 17:38,2/238,https://xueqiu.com/8414744881/384226949,今年前三个月同比增量猛，是因为去年那时候还是跟百度阿波罗系统合作的。后面销售数据怎么样，只能跟踪的看。谁也没有把握能销售多少 毕竟中国所有新能源汽车的销售目标合起来，应该远超3000万辆。目标是目标，要现实是现实。后面的增量是泰山的叉八，一个更高端的 MPV 珠峰，以及其他能补上车型空缺的产品。 今年前三个月同比增量猛，是因为去年那时候还是跟百度阿波罗系统合作的。后面销售数据怎么样，只能跟踪的看。谁也没有把握能销售多少 毕竟中国所有新能源汽车的销售目标合起来，应该远超3000万辆。目标是目标，要现实是现实。后面的增量是泰山的叉八，一个更高端的 MPV 珠峰，以及其他能补上车型空...
