ID,发布时间,点赞数,评论数,转发数,链接,正文
115649988,2018-10-25 09:33:03,81,38,32,https://xueqiu.com/1965894836/115649988,"不是每一次都要选择对抗，人一生中对抗的选择应是屈指可数, 极其慎重的， 毕竟对抗的代价可能是粉身碎骨。想明白这一点，再去做对抗，才能称为“勇”。"
115103950,2018-10-16 13:07:35,21,12,6,https://xueqiu.com/1965894836/115103950,最常见的高估就是高估自己 ，幸存的小投资人所谓的超额收益 有很大部分来自 ，一 、过程中承担了超额风险 （自己没有意识到 ） ， 即幸存者偏见 ；二 、大机构懒得吃的或者吃剩下 （投研成本大过收益 ） ，比如流动性很差 、资金容量很小 ；三 、出现流动性危机的时候 还有流动性或者其他现金流 。 当然最重要的 ，沾了时代的光 ，投胎在改革开放的中国 ，成长于在互联网时代 。
113271745,2018-09-04 17:08:48,28,14,6,https://xueqiu.com/1965894836/113271745,今年雷太多了，我们也踩了很多，没有业绩雷，也有政策雷。 几乎所有群都在对国家方向进行大讨论。 但正是这样的时刻，要强迫自己从宏观回到行业，回到微观，回到企业。国家方向我们决定不了，但当大部人开始对具体研究厌恶，正是微观研究体现超额价值的时刻。
112396831,2018-08-20 11:33:25,28,12,5,https://xueqiu.com/1965894836/112396831,做产品以来更多想的是穿越周期 ，而不是一把梭 ；放弃短期可能享受到的快速成功 ，市场的鲜花和掌声 ，而去忍受 “平庸 ” ，去追逐 “过程 ” ，这是对我最大的磨砺 ，远远比干一把难 。个人大不了卖套房或者套现点其他资产来补 ，满仓是一种假满仓 ；产品不一样 ，甚至还会越加越少 （赎回反而更可能发生 ） ；给投资人更好的体验 ，也是给自己减轻压力 ，避免在压力之下犯错 。说句得罪雪球的话 ，大部分人是不适合这行的 ，即使是优秀的个人投资者 ，因为基金产品需要两种投资能力以外的能力 ，融资能力和风控能力 ，鼓动这些个人投资者入行 （坑 ） ，并不算是太负责任 。
111752201,2018-08-07 17:16:32,10,17,0,https://xueqiu.com/1965894836/111752201,$百度(BIDU)$ GOOG回归，对百度长期未尝不是好事，面临竞争才有机会改革内部。当年百度贴吧，百度知道，都是很好的产品。
111324967,2018-07-31 12:07:26,24,12,7,https://xueqiu.com/1965894836/111324967,熊市要减少博傻的逻辑 ，傻子基本不够用 ，随着剩下的人越来越少 ，傻子都是相对的 ，没准就是我们 。这期间如果投资角度觉得有风险 ，那亦不要投机 。 如果指望企业业绩表现 ，走出财报行情 ，首先是判断它不在利润高点 ，未来还有空间 。如果没有这个判断 ，也许也能反弹 ，但可能只是跟着市场水涨船高 ，这显然不是我们追求的 。 （和一个同事的聊天记录 ，比较口语化 ）
109499037,2018-06-26 16:15:20,51,32,14,https://xueqiu.com/1965894836/109499037,我理解的投资 投资 ，即是用仓位管理进行独立观点的表达 。是一个通过研究 ， 在市场分歧中下注 ，让时间变得对我们的逻辑有利 （或者有时间点验证 ）的过程 。本质上我们要追求逻辑的钱 ，而不是估值的钱 ；估值是礼物 ，但不是追求的方向 。没那么差 （好 ）不是理由 ，理由应该是有多好 （或多差 ） ，这并不是换一种说法 ，而是我们投资必须有攻击性 ，否则随波逐流 。有时候见的人多了 、看的多了 ，容易被影响 ，失去自己的独立判断 ，而独立判断就是回归常识 、回归过程 、回归数据 。
109183244,2018-06-20 15:54:46,10,19,7,https://xueqiu.com/1965894836/109183244,$中兴通讯(00763)$ 瞎拍一个观点：一年后的股价表现大概率跑赢当下热闹的大部分医药和消费股。（利益申明：我们基金目前未持有中兴通讯）
108677545,2018-06-11 14:34:27,24,15,36,https://xueqiu.com/1965894836/108677545,$哔哩哔哩(BILI)$ 关于b站交易的检讨 ：b站的逻辑我们看的相对长线 ，但短期股价大幅上涨后 ，估值变得昂贵 ，长逻辑 （持有 ）和估值 （卖出 ）之间给出了不一致的信号 。我们试图通过做空同为次新的虎牙/爱奇艺 ，来锁定估值的钱 ，而继续去持有它的长逻辑 。初衷是美好的 ，但做空一个泡沫 ，去维系另一个泡沫 ，在短时间内是没法有效匹配的 （而空头的属性注定只能是一个中短期头寸 ） ，其结果扭曲成了预测泡沫有多大这个不可能完成的任务 。方法论上 ，我们应追求简单 ，而不是制造复杂 ，觉得估值实在太高 ，卖出即可 。
101195619,2018-02-07 14:52:39,15,12,1,https://xueqiu.com/1965894836/101195619,投资如果偏离了初衷，整天惦记着别的资金来接盘（300亿新基金要建仓balabala），以这种逻辑来买银行推指数，谁是那个傻瓜？这两天的果正来自前月的因。很庆幸上月抵御了这种和指数、和同行pk的得失之心，不应该做骆驼，买别人买的；而是去做狮子，我选择我想买的。
98747495,2018-01-04 21:49:26,14,13,8,https://xueqiu.com/1965894836/98747495,从迅雷，到人人，再到今天中网在线，说一句我要转型区块链，或者发一个什么币，股价从几日翻倍到一日涨数倍，感觉重温2000年科网超级泡沫时代。
98588420,2018-01-03 00:15:14,21,19,4,https://xueqiu.com/1965894836/98588420,开门红 ，人民币 a股 港股 美股都大涨 ，很好的一天 ，然而2018年我却不敢太乐观 ，预期会是高度波动的一年 ，这对基金管理人是一个挑战 。虽然对中国经济长期信心不变 ，但要为可能面临的困难做好准备 。从来涨跌都是同源的 ，有贪婪自然有恐惧 。不争一时短长 ，在合理估值下赚企业未来的现金流 ，坚持这个本源是最好的风控 。
95160625,2017-11-08 00:18:38,33,12,6,https://xueqiu.com/1965894836/95160625,如我这样智力平平又缺乏专业训练的普通人，在投资领域还是不要试图做领跑者、先行者，做个第一梯队的跟随者、判断者就好。无论最终对错，都要经历巨大的痛苦，无益于身心健康，从长期复利角度也不利。做一个健康快乐，全面持续发展的80分选手，这也是我给我们基金定的小目标。
89023092,2017-07-19 20:44:08,55,26,17,https://xueqiu.com/1965894836/89023092,今年3000亿，明年4000亿，货如轮转，这么推导下什么都不是问题，怎么收购都是“占便宜”，但生活有时候并不那么线性，一个企业要留出容错空间。我们做基金做投资也是如此，要保证的是极端情况下也能活，在这个基础上进取求胜，和别人去pk收益率，那才是有意义的。
89021242,2017-07-19 20:02:04,9,11,5,https://xueqiu.com/1965894836/89021242,$富力地产(02777)$ 酒店资产包 2016年8.73亿的利润，334.5亿的净资产，不到200亿拿下，单就这个交易，买的不贵。当然，没人认为自己吃亏了
88950992,2017-07-18 19:43:10,6,21,0,https://xueqiu.com/1965894836/88950992,只关心销售额，不关心利润率，这也是牛市里挺好玩的逻辑。
69330537,2016-05-29 22:59:08,73,68,35,https://xueqiu.com/1965894836/69330537,“知识分子之为知识分子 ，其最重要的品格是对真诚的恪守 。这种'真诚'有别于 ‘真理 ’ ，后者所指的是某种绝对的理念 ，或是国家和集体的利益 ，它可以要求个人的牺牲 ，或是动用谎言 ；而 ‘真诚 ’所关心的是事实问题 ，你要尽自己所能告诉世人你所知道的一切 ，哪怕它跟国家利益 、绝对真理相悖 。在宏大的真理与渺小的真相之间如何做出选择 ……但事实上知识分子总是很容易为宏大的真理所诱惑 ”摘自 《思虑20世纪 》译后记 ，我们投资人最重要的品格何尝不是 “真诚 ”呢 ？
65926488,2016-03-12 16:15:39,170,275,289,https://xueqiu.com/1965894836/65926488,空间为本 ，估值为辅 抛开各种方法论 ，投资最终比的是远见 ，也就是空间 ，而估值是可以用时间或者策略交换的 。打开自己 ，保持开放包容的心态是最重要的事 。 以前我习惯于估值上的绝对安全 ，0296 、0703都是基于估值做出的选择 ，但回头看本质上赚的是澳门赌场大发展的钱 ，同样时点买金沙 ，买银河 ，赚得未必少 ，而资金容量更好 。移动互联网的发展 ，最不应该错过的是腾讯和FACEBOOK ，而我只是捡到了金山软件和网龙 （当时持有91熊猫系列app ，后来卖给BIDU ）的烟头 。这是我这两年来最大的反思 ，所以很多朋友问 ，最近怎么推荐股票少了 ，其实是我看问题的角度变了 。同样 ，去年最大的机会在澳洲和新西兰的消费品 （受益于中国的海淘 、跨境电商 ） ，随手一抓都是几倍的涨幅 ，而且是业绩驱动的 ，在我们还在A股或者港股做估值搏杀的时候 ，这是多大的蓝海 。 几年前看到韩系化妆品的流行 ，我的选择是估值极低的1173 （在香港销售韩系化妆品 ） ，而放弃了当时估值很高的太平洋爱茉莉 ，从最终结果看很可笑 。但 ，实际做起来并不容易 ，毕竟财务上看估值是相对容易的事 ，而判断空间 ，对投资人的要求很高 。最好的选择当然是在合适的估值水平 （安全边际 ）下 ，博一个巨大的空间 ，即有实有虚 。但空间 （虚 ）是本 ，估值 （实 ）只是次要的事 ，这和我几年前的理解相反 。 抛砖引玉 ，ice兄他们在这贴里的分享更有价值 ，请诸君细看评论 。
64432305,2016-02-01 18:11:41,110,344,528,https://xueqiu.com/1965894836/64432305,我的交易理念 （兼名词解释 ）朋友鼓励我多写一点东西 ，以便将来回顾 ，估计今后会在雪球上有比较多的发言和记录 ，写一篇索引以免误导朋友们 。 交易 ，由标的 ，时机 ，持有时间 ，仓位综合构成 。 对标的我做了五类区分 ，一是成长类 ；二是周期类 ；三是概念类 ；四是烟蒂类 ；五是套利类 。 估值合理的成长股对应的往往是战略机会 ，是不容错过的 ，所以我无所谓左侧交易还是右侧交易 ，我会持有这些直到赔率变得不再合适 （相对 ） ，而随着赔率的吸引 ，在仓位许可的前提下将不断加仓 。期间遭遇市场动荡或者行业动荡 ，我选择沽空市场或行业以保护手中的持仓 ，而不是直接减持 。比较典型的交易是这半年空$国企指数(HKHSCEI)$  保护手中成长股组合的交易 （空市场 ） ；以及2013到2015年期间沽空$莎莎国际(00178)$  以保护主打日韩系化妆品的colourmix $威高国际(01173)$   （空行业 。题外话 ，这个逻辑已经结束 ，1173同店已经掉头 ，我在前文有提及 ） 。 周期股我会选择基本面右侧做交易 ，港股从2010年开始杀周期股 ，一波接着一波 ，期间是没有底的 。看看BDI指数 ，跌掉80% ，还能再跌80% ，没有什么估值方式是可能亏损现金流的周期股的安全边际 ，很多最后是以清盘结束 ，对于归零来说 ，从100到0和从1到0有区别吗 ？与之相反 ，一旦周期拐点确立 ，他们的弹性也足够大 ，有足够的空间做右侧交易 ，涨50%买又怎么样呢 ，对于大底部来说 ，没有那么大区别 ，而如果只是一个小反弹 ，为什么要在潜在跌幅如此巨大的周期股里冒险 ？比如2009年到2010年那一波4万亿周期股行情 ，有心人可以复盘一下当时的$玖龙纸业(02689)$   、$江西铜业股份(00358)$   。 （艺高人胆大 ，能够前瞻判断底部的业内人士也许可以提前布局 ，而我不具备这种能力 ，这里我只讲述自己现有的交易逻辑 ，不排除今后我会进化或退化 ） 概念股我会选择股价右侧做交易 ，a股的很多搞事公司都在此类 ，其实海外也不少 ，特点是没有估值 、能来事 ，股价往往在牛市中后期开始表现 ，因为他们要收割的对手盘非常明确 ，只有韭菜是这时候入市的 。由于主动运作事件收割韭菜违背我的价值观 ，因此我选择跟随 ，同时控制仓位 ，不影响它的基本盘 （也就是不成为它的直接博弈对手 ） ，这一类交易我都归为投机交易 ，因此需要看图 ，需要洞察人心 ，同时止损止盈要快 。概念股的交易在牛市中后期带来收益非常迅速 ，但要适合而止 ，动态把利润确认到其他组合中去 ，保持整体仓位的平衡 。一旦沉迷于这种短期获利的快感里 ，潜在的回撤会非常巨大 ，比如去年6 、7月那一波 。 烟蒂股我有很多教训 ，最重要的一条就是回避管理层有问题的烟蒂股 。回溯了这两年我犯错最多的交易 （犯错在我的概念里并不等于亏钱 ，而是发生了预期外的事 ，而我没有及时应对 ） ，大多是在烟蒂股上 ，因为烟蒂股大多意味着左侧交易 （右侧因为香港市场流动性原因很难拿够货 ） ，而市场上很多烟蒂是价值陷阱 。对于烟蒂 ，我的经验是要重视打破均衡的变量 ，而不只是折让多少的静态便宜 ，PB从0.3到0.2 ，也足够重伤你 。这个变量就是催化剂 ，让股价从低估往合理的催化剂 ，比如大股东90岁了 ，要分家产 ，可能会选择派特别息或卖壳 ，这是$安全货仓(00237)$  的故事 。另外要注意时间成本 ，这是我不同意$达力集团(00029)$  这个交易的原因 ，虽然有催化点 ，但没有时间 ，无休止的等待 ，带来机会成本的损失太大了 。 套利类最重要的是搞清楚 ，到底是在套利还是在投机 ，套利是以不亏损本金为前提的 。这个答案 ，对于掌握信息的不同 ，答案是不一样的 ，比如$陌陌(MOMO)$  这个交易 ，对我更多只是投机 ，过程对于我是个黑盒子 ，无法跟踪 、无法控制 ，但可能对@不明真相的群众 是一次套利 。而雪球上热议的$新城B股(SH900950)$  转A是套利吗 ，可能在某一刻曾经是 ，或者在某一个组合策略里是 ，但对于最后持有B转A成功赚到大钱的 ，我理解更多只是一次成功投机 。 （投机在我的表述里只是一个中性词 ，和投资没什么高下之分 ）而在$万科B(SZ200002)$  转H这个交易上 ，我认为自己做了一次套利交易 ，第一 、我的买入价低于邀约价 ；第二 、超过邀约价之后 ，我选择在香港沽空几个主要大地产股 （和万科B估值差巨大 ）对冲 。 以上每一种区分对应不同的策略 ，在真实市场里我们碰到更多地是互相交错甚至转化的情况 ，限于篇幅 ，不一一展开 。 按照对时机的不同理解 ，可分别定义为投资 、投机 。在我交易体系中投资是根据基本面变化决定买卖时机的 ，通过基本面变化/股价 （估值 ）变化计算投资赔率 ，而投机则是基于博弈情况决定买卖时机的 ，通过预期对手盘的行为/股价变化计算投机赔率 。因为股价一直在变 ，所以无论投资还是投机对我都意味着要不断的权衡赔率 。我通常会构建一个巨大的池子 ，团队通过阅读财报 、调研 、量化等方式丰富和加深对组合的跟踪和理解 ，以便于我快速根据股价变化做出决策 。我的组合无论多空 ，都处在一个动态的再平衡过程中 ，这也是我并不会为错失几个牛股而追悔不已的原因 ，从入行以来我做丢的10倍股有很多 ，但最终我总能以相对固定的速度跑过它们 。 时间上也就演化出了短线交易 ，中线交易 ，长线交易 。我的短线交易特指博弈类的交易 ；中线交易则是有评估时间点的交易 （比如月数据 、季报 、半年报 ） ；长线交易则是无数中线交易的拼接 ，如果一个标的的业绩 （基本面变化 ）对股价始终处在好的赔率上 ，那我会一直持有 ，也就构成了我的长线交易 。 而仓位则是由赔率以及潜在下行风险共同决定的 。 虽然提到了很多种交易方式 ，但我自认为是一个价值投资者 。因为我认同价值是相对比较稳定的因子 ，基于价值做决策是一个可持续 、可积累的模式 ，而且是一个能够做大的模式 。想象一下几百亿的资金是怎么行动的 ？他们要遵循什么原则 ？结论不言自明 。 当然 ，在走到这个阶段之前 ，能起泡沫的市场或行业 ，通过交易可以让我把瓶子更快装满 。但更重要的是你的瓶子有多大 ，这也是我出来做私募的原因 。相信这也是 @进化论一平  、@茅台03 兄的初衷 。
29997157,2014-07-02 21:28:38,5,53,43,https://xueqiu.com/1965894836/29997157,#2014上半年投资总结#上半年收益率远远比不上雪球诸位大神 ，但还是有一些思路和交易可供检讨 。今年系统做了不少更新 ，至于是好是坏 ，留给时间 。 先来谈系统 ：从集中到分散 ，又经历了分散到集中 ，再到分散中有集中 ，上半年尝试探索自己组合管理的能力边际 。从单纯做多到多空平衡 ，也是上半年全新的配置思路 。目前持有约20个标的 ，前3的配置包括做多AAPL苹果 ，做空2333长城汽车 ，以及2202万科 （相对应的对冲组合 ） 。 这个过程深感个人的局限 ，知识储备 、股票池指标构建 、财报的阅读与企业调研 、交易 、仓位管理 、不同策略的测试 ，投入的精力需要平衡 。由于精力有限 ，天赋有限 ， （而这个市场不乏聪明人 ，而他们甚至更努力 ） ，渐渐认识到只有分工 ，才有机会更进一步 。个人到团队协作 ，在学习过程中 ，与群里诸位共勉 。今年要特别感谢叶微 ，PE投资者的严谨作风 ，对个股/行业关键指标的把握 ，让我学习到不少 。不知道以后出去调研时是否需要拎包的 ？ 我理解个人和团队中的个人最大不同是 ，需要在全局能力以外 ，在某几个点上追求极致 ，而不是像过去这样驳杂 。股票池指标构建以及不同策略的验证会是下半年工作的重点 ，也是未来考虑的研究方向 。 今年3月后对市场的判断错误 ，我认为这不是策略问题 ，是能力问题 ，我本意并不是要去下这个判断 ，多空的组合是根据标的/事件来的 。这个估值水平下中线做多对投资人的深度要求很高 ，无论是定性还是定量 ，我目前都不具备 。3月份财报季结束后已经明确认识到今年收益可能没法复制前些年 ，系统选不到足够的可供做多中线股 ，那只能停下来或者尝试把逻辑反过来 。系统做为一套标准的集合 ，需要有弹性 ，有容错性 ，但一些基本原则要有底限 ，否则就不能称之为系统 ，能够回测和更新是一个系统最重要的 。 这段市场走势相当强劲 ，打脸了 ，但先不忙检讨 ，等逻辑完整跑完 ，再回来看 。上半年观察到一个很有意思的特点 ，企业基本面在影响股价短期涨跌中的权重中明显下降 。 现在手头3个账户 ，下半年打算用不同的逻辑跑跑看 ： 账户1 、中线基本配置基础上 ，多空平衡的策略 ，侧重中短线事件交易 ，侧重周转率 ，适当配一部分衍生品 ，组合的BETA可以高一些 ； （如最近在新股/次新股上的博弈与投机 ） 账户2 、集中投资 （尽量不超过5个标的 ） 、中线做多策略为主 。寻找回撤可控但能上仓位的标的 ，如B转H 、私有化 、可转债等 ，相对潜在收益率 ，更追求确定性 ，侧重套利 ； 账户3 、分散投资 、以微观数据为基础的中线做多策略为主逻辑 ，侧重组合的构建 。分散度取决于后续股票池的构建 ，以及量化指标的确立 。这个账户的初衷不是追求短期绝对收益 ，而是综合考虑资金容量的基础上 ，验证量化逻辑 ，在保证一定收益率的基础上 ，规模能否放大是验证的核心 （平衡资金容量与收益率 ） 。 接下来谈谈具体交易 ： 美股 ： QIHU是今年选出的中线股之一 ，在平台型公司中估值相对低 ，但依然维持了很高的增速 ，但股价表现却是相对偏弱的 ，甚至不如同样估值下的BIDU ，有些困惑 。 苹果正股+CALL ，在苹果最新财报后配置 ，逻辑太多人谈了 ，不再展开 。 做多KONG ，违背了自己下一季数据必须好才做中线的逻辑 ，完全可以在Q3前看看数据再布局的 。早前止损部分 ，现在依然留有观察仓 。 中概做空一些次新股被打脸严重 ，几个大牛股我都空过 ，结论是不要仅仅因为贵而做空 ，反向催化剂很重要 ，同时要回避庄股 。WUBA 、VIPS止损做得还行 ，因为确实数据好 ，输得也比较服气 。做空亏损最大来自KANG ，因为它没有数据说服我平仓 ，这单交易暴露了我做空风控上的巨大问题 ，是需要我反思的 。由于做空判断错的代价比做多判断错大恨多 ，单纯把中线做多那套反过来是不够的 ，即使是中线逻辑正确 ，也有可能被迫平在高位 ，因此中线逻辑做空 ，止损也是必选项 。 去年底的重仓SFUN ，判断它利润率见顶 ，而他们CFO给的收入指引也一般 （还是在杭州中介风波前见的 ） 。没有反手做空 ，略有遗憾 。 中概内幕交易盛行 ，YOKU WUBA等等诡异走势 ，也让我对这个市场有些失望和无奈 。显然中概市场上有更高明的对手盘 。在目前整体估值偏高的情况下 ，后面考虑减少在中概上的精力投入以及减少交易频率 。 港股 ： 从年初做多2333到5月数据后做空2333长城汽车 ，很多标的因为过去股价的不断上涨 ，反过来在投资者眼中强化了它的质地 ，潮水退去 ，其实未必这么好 ，他们也许只是赶上了好时候 。比如09年的0546阜丰国际 ，比如早年的服装零售 （李宁等 ） 。判断一个公司的质地 ，相比判断一个风口的行业 ，更难 。这点雷军总结得非常好 。 今天写不动了 ，未完待续 。 @岁寒知松柏@caskfans@许志宏
29041443,2014-04-29 22:24:34,10,105,42,https://xueqiu.com/1965894836/29041443,美股目前的配置与思考3月初清掉主仓位后 ，在最近一些数据公布后陆续建回了部分头寸 。 1 、强现金流 低估值 等催化 AAPL （8%正股+2%CALL ）  14年12倍的估值 ，日本与中国市场增长可观 ，900亿美金的回购规模 ，等待开发者大会 （6月 ）与IPHONE6 （9月 ？ ）带来的换机潮 。风险 ：IPHONE6延期 。 KONG （7% ）  坦克世界能撑起目前估值 ，ACU看未见老化迹象 ，依然上升趋势 ，而激战2与战机世界可做为OPTION ，目前看激战2口碑不错 。风险 ：新游戏不如预期 ，卖CDKEY模式的不确定性 ？ 2 、流量 （流量成本上升是大趋势 ） QIHU （6% ） 2014估值预期在25倍 ，搜索与移动端进一步变现 ，全球化的潜力 ，手机安全日渐成为必需 。风险 ：竞争日趋激烈 ，利润率有下行压力 。 YOKU （3% ） 手握大量现金 ，移动端的贡献能带来利润率的改善 ，阿里则带来协同效应 （为其提供中小广告主以及提高广告匹配度 ）风险 ：盈利清晰度不够 ，难以估值 ，短期受净网政策的影响 。 WB （2% ）如果披露的活跃用户数是真实的 ，流量变现上与同业对比 ，还有很大空间 。投机角度刚上市新股筹码归边容易炒作 。风险 ：估值过高 ，高度依赖阿里 ，上市前业绩可能注水 （上市后还 ） ，短期受净网政策的影响 。 3 、其他 PWRD （2% ）移动端/电视端布局完整 ，存在私有化可能 。风险 ：股权结构糟糕 ，管理层与投资者利益不一致 ，利润率上不来 。 AMBA （2% ）今年国内厂商大华和海康能贡献增量 ，与GOOG合作可做为Option 。风险 ：估值偏高 ，技术变革的风险 。 HOLI （3% ）估值合理 ，核电重启 ，新签高铁合同催化 。风险 ：易受宏观影响 ，行业变化难以跟踪 。 4 、做空 WUBA （-6% ）估值非常高 ，解禁期将至 ，PE有套现动力 。风险 （对做空而言 ） ：WUBA业绩可能超预期 ，容易被控盘 。 VIPS （-4% ）估值过高 ，多元化发展后 ，利润率再往上升的空间不大 ，有均值回归的可能 。风险 （对做空而言 ） ：被高度控盘 。 注 ：当前阶段我的换手非常高 ，尤其是做空的标的 ，随时可能止损/止盈 ，以上只是我的一些简单思考 ，与诸君探讨 。
26659909,2013-12-17 15:39:57,74,177,156,https://xueqiu.com/1965894836/26659909,德州扑克新手漫谈交易在博雅 （0484.hk ）招股那会 ，体验产品 ，尝试玩了一会德州扑克 ，竟有些着迷 。其中种种变化确实与股市投机有相通之处 。就此写一点随想 ，也算是回复问起我交易系统的几个朋友 。 先介绍下规则 ，我参加的是淘汰赛 ，6人参加 ，每人交一笔参赛费 ，得到相同筹码 ，剩者为王 ，前三名有奖金 ，四到六名待遇一样 ，零奖金 。 这种淘汰模式下 ，我的目标就是成为第二 。追求第一需要经常和别人比运气 ，进取的策略 ，有不小的出局风险 。我的操作是跟随 ，不轻易下注 ，找到傻瓜 ，如果牌面符合预期 ，找机会和傻瓜摊一下牌面 ，但不和沉稳的选手提前决战 。市场里投机也如此 ，杠杆ALL IN的人很风光 ，几倍几十倍的收益率 ，很容易造就神 。但 ，不要忽略幸存者偏见 ，这次第一 ，下次出局 ，可能还不如老老实实拿几次第二 、第三 。 观察一段时间 ，有个哥们在还没翻牌时把把ALL IN ，我想我找到了那个傻瓜 ，这时手里一对K ，他继续ALL IN ，就跟下了筹码 ，结局是他手上的2 、5 ，赢了我一对K ，因为随后的公共牌面里还有两个2 ，我直接出局 。幸亏这只是一场牌局 ！这也解释了为什么投资 （投机 ）要选择适度分散 ，要构建组合 ，要慎用杠杆 ，市场同样充满了随机性 ，不仅仅是短期 ，甚至在相当长一段时间都有可能是无效的 ，11年你趴在0703佳景集团上 ，没有任何成交量 ，业绩不断创新高 ，但股价却绝望地跌向30港仙 ，如果你是借钱投资 ，可能熬不到12年春天 。不能让一次运气左右命运 。 也有人说 ，我拿到必杀牌 ，再下重注也可以啊 ，如果足够幸运 ，能等到这样的牌 ，这个策略当然行 。 （对我而言 ，这样的牌就是同时满足低估值 、高增长 、高股息 、近期有催化剂四个条件 ，10年的3918金界控股可以勉强算一个我亲历的案例 ，即使如此我也回避不了大股东出千 ，同花顺上面还有皇家同花顺呢 ）但我们投资如果只有必杀牌才下手 ，必然会牺牲资金周转率 ，皇家同花顺的概率非常低 ，找到一个100%安全&确定性的标的也如此 ，去等待这个 ，付出的代价太大 ，等待虽然不像德州扑克里有大盲注 、小盲注的真金白银付出 ，但我们面临更大的代价 ，机会成本 ，尤其是通胀的大背景下 。所以我在大部分时候做的是顺势的大概率交易 （高赔率 ） 。我这里的势更多指经营趋势 。 随着公共牌的一张张揭开 ，确定性也在增强 ，如果牌面不理想 （经营情况不如我们预期 ） ，要学会放弃 ，已经付出的成本 ，账面亏损还是盈利 ，研究所耗费的时间精力等等 ，不应成为继续持仓的理由 ，市场 （对手 ）不会因为我们研究花的精力多 ，或者亏损 ，而心生怜悯 。而一旦牌面理想 （达到预期 ，甚至超预期 ） ，随着赢面的加大 ，继续追加筹码 ；股票交易亦然 ，只要估值依旧便宜 ，经营的确定性在 ，什么时候加仓都不晚 。这也是为什么在12年 ，我继续发文网页链接 当然德州扑克毕竟只是在现有的筹码里重新分配 ，除了本身的赔率分析 ，也需要侧重对手盘 ，心理的博弈 ，对手会诈牌 ，同样我们也不能完全按一个模式出牌 ，要增加变化 ，改变别人的预期 。而做投资的我们 ，则更幸运一些 ，我们可以寻找 （选择 ）一个不断变大的雪球 ，好的公司在源源不断创造现金流 ，这一点他的所有投资人都能获利 。这也是为什么投资 （投机 ）生涯的早期积累可以选择很多玩法 ，但最后随着规模的变大 ，都会越来越侧重资产配置和公司质地本身 ，因为博弈容纳不了那么大的资金规模 。这也是我对我自己和朋友们的一个告诫 ，如果一直陷在博弈里 ，可以小富 ，但注定没有大的格局 。 写了半天 ，似乎也没谈及具体交易系统 ，其实已经不重要了 ，系统因人而异 ，本质是要在周转率和确定性 、分散度上找到一个平衡点 。 @不明真相的群众@sherry@Ricky@梁剑@江涛@胡龙飞@巴克星@群超@王吉陆@李雪@从易@方舟88@卢山林@岁寒知松柏@傻大黑粗@管我财@白云之乡@小小辛巴 2013.12.17发文于雪球 ，转载请注明 。
