发布时间,正文
2024-03-29 16:18:00,1-2月火电的盈利增长，得到行业利润增速的确认，说明容量电价在短期内确实大幅增加了行业利润，并且由于煤价同比明显下降，双重利好，市场其实已经给出明确型号，最近火电都是走的很平稳的往上，接下去就要一季度报告再次确认，可能季报前会有比较明显的升幅，一个是懂行的资金看好，其次是春江鸭会在3月后确认一季度利润，会迅猛进场 1-2月火电的盈利增长，得到行业利润增速的确认，说明容量电价在短期内确实大幅增加了行业利润，并且由于煤价同比明显下降，双重利好，市场其实已经给出明确型号，最近火电都是走的很平稳的往上，接下去就要一季度报告再次确认，可能季报前会有比较明显的升幅，一个是懂行的资金看好，其次是春江鸭...
2024-03-29 20:35:00,如果你是火电公司老总，你会怎么应对？？肯定是保证低耗煤的先进机组尽量满发，让那些高耗煤的落后机组去调峰，赚容量电价，既保证发电量，又赚到容量电价
2024-03-29 21:03:00,今年一季度，对比去年一季度，发电变化有多大？？？？？发电小时还上升了，容量电价相对不就是白捡的，虽然过了2年后会为之付出调峰的代价，但是这个代价是一步一步付出的，今年一季度肯定白捡一样
2024-03-30 16:43:00,今年是过去50年最热的一年，也是未来30年最凉快的一年，这种事情会不会发生
2024-03-30 16:44:00,热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热热
2024-03-31 08:55:00,前两月供需，清清楚楚， 需求方面主要问题点在水泥建材，主要增长点是火电和化工。 供应方面，主要问题点在前期高库存，今年产量下降铁板钉钉 前两月供需，清清楚楚， 需求方面主要问题点在水泥建材，主要增长点是火电和化工。 供应方面，主要问题点在前期高库存，今年产量下降铁板钉钉
2024-04-01 15:19:00,3月29日，位于河北省邢台市沙河市的冀中能源股份有限公司葛泉矿发生一起安全事故，2人被困。事故发生后，多部门展开紧急救援。3月30日晚，冀中能源官网发布通报，确认2名被困人员死亡。
2024-04-02 15:39:00,我没说过海油不好啊，一直都说好，就是自己没买，宁可去摸中石化
2024-04-02 15:48:00,早上阜丰4.99的时候，犹豫半天，还好没买，本来想明天买，现在明天也不敢买了
2024-04-02 15:51:00,火电股每天早上一个冲高，下午吐完，摸对了是舒服，但是就怕摸错，所以只敢摸一点点，摸个脚后跟，整体走的也太弱鸡了
2024-04-02 15:54:00,反正最牛B的股票都跟我无缘，不仅仅是海油，还有茅台，还有陕煤，等等等等
2024-04-02 16:11:00,我也不知道，但是这么跌总有缘故，联邦年报跌，是因为前面一个50%涨幅，获利盘获利了结，所以真的大跌，敢去摸，不知道原因的最可怕，胆小如鼠的人好可怜
2024-04-02 16:15:00,1710的茅台本来是可以摸一下的，但是最近失去了看财报的勇气
2024-04-03 08:09:00,关于机场，最大的成本在于折旧和管理费用， 30年前一条跑道2亿搞定，当折旧的差不多的时候，第二跑道出来了，15亿搞定，当折旧的差不多多的时候，第三跑道出来了，30-40亿才能搞定，当第三跑道折旧的差不多的时候，不知道第四跑道是啥成本 跑道的成本在于两个大项，1土地成本，2建造成本，过去30年这两项都是高速增加的 除非不再需要第四跑道，并且第三跑道折旧的差不多的时候，才是机场业绩真正增长的起点 关于机场，最大的成本在于折旧和管理费用， 30年前一条跑道2亿搞定，当折旧的差不多的时候，第二跑道出来了，15亿搞定，当折旧的差不多多的时候，第三跑道出来了，30-40亿才能搞定，当第三跑道折旧的差不多的时候，不知道第四跑道是啥成本 跑道的成本在于两个大项，1土地成本，2建造成本，...
2024-04-03 08:13:00,那也要等机场第三跑道折旧的差不多，时间大概是第三跑道建成使用15年之后
2024-04-03 13:25:00,煤炭业绩不好，居然还这么涨，估计又是一堆人想不通
2024-04-03 13:54:00,这波炒是美元降息预期的通胀，油煤铜金铁矿和小金属
2024-04-04 07:18:00,23年港口煤价最低点是6月中旬的750
2024-04-06 14:14:00,4月5日20时30分左右，地处冷水江市的湖南省煤业集团金竹山矿业有限公司塘冲煤矿井下发生一起安全事故。截至4月6日凌晨2时左右，事故救援已基本结束，已确认共4人遇难。
2024-04-08 09:11:00,我2012年就预判了中国全国房地产要在2015--2018年构筑世纪大顶，老粉谁不知道
2024-04-08 09:16:00,学区房的需求峰在2022--2023，后面需求就是跳崖式崩盘 事实也证明，杭州孟母盘文鼎苑已经腰斩，而普通没有学区的老破小才跌三分之一
2024-04-08 09:37:00,不要跟我犟19年之后上海豪宅还大涨的事情，我说的是全国，上海为什么涨我也说过 不要跟我犟19年之后上海豪宅还大涨的事情，我说的是全国，上海为什么涨我也说过
2024-04-08 11:59:00,现在链家90方的挂牌价不过5.4万，不知道现在杭州买房者的大刀吗？挂牌价砍5%属于极度客气的好买家，砍10%是常规
2024-04-08 20:51:00,作为多家跨国公司的绝顶销售高手，这些所谓销售高手都是XJB乱扯，真正的销售高手之围绕一个点，销售，使用我们的产品给顾客带来什么利益，其他都是扯淡。
2024-04-09 08:20:00,我09年就看好神华，19年才买，观察，了解，认识之后才可以每年印证是不是跟猜想的差不多一步步在走。18年以来看衰房地产，但是一直在强调，总会有房地产企业活下来，这个行业不会死，并且我看好的个股，一定是会有一些特别的地方，跟整体方向，思路是吻合的，现在观察不代表会买，功课做足，机会来的时候才能把握住
2024-04-09 15:02:00,游戏仓煤炭仓位降至61%，总仓位97% 主仓煤炭股仓位降至58%，总仓位95%
2024-04-10 09:51:00,继续减仓煤炭股仓位
2024-04-10 10:19:00,说的清楚一点，减了焦煤股，加了火电，新建仓一只港股地产股1%，一只航运0.5%， 现在某火电仓位是某焦煤股的230%
2024-04-10 10:52:00,有网友指出，火电这个位置加仓有点高了，确实是，这位网友说的不错，可能是我手上现金太多了，这毛病得治
2024-04-10 13:18:00,游戏仓煤炭股仓位减至58%，仓位95% 主仓煤炭股仓位减至54%，仓位94%
2024-04-10 13:26:00,大盘连续走弱，煤炭股反着走强，大盘一旦走好，煤炭必然做血包，高卖低买，这是减仓逻辑
2024-04-10 13:31:00,房地产企业未来肯定日子难过，但是一定会有极少数不一样的企业走出深渊，迎来光明
2024-04-10 14:07:00,当然，我不可能很快下注，我会先搞个2-3%，等未来6-12个月的财报数据确认后才考虑加仓至6-10%
2024-04-10 14:26:00,我也有被人当韭菜割的时候，比如我前天买的511880还没解套
2024-04-11 05:19:00,$新集能源(SH601918)$ 新集今年涨幅煤炭股第一，而且涨幅惊人，于是有做煤炭股的网友纷纷检讨，为什么自己或者队友们没有挖掘出来。 现在看一眼新集，有那样体质能让你放心的重仓买它，就凭着他涨幅75%？？就算我现在穿越回到年初，我敢买吗？万一炒作的资金突然变方向抄旧集去了呢？？ 它涨幅再好，关我鸟事，压根不在我敢重仓下注可能范围内，有啥可惜的？一看到别人涨幅好，就觉得自己错了的人。需要回家好好地做点心理建设，这种心态真的别做股票了，你都跟网落舆论中的反思怪一样了。 $新集能源(SH601918)$ 新集今年涨幅煤炭股第一，而且涨幅惊人，于是有做煤炭股的网友纷纷检讨，为什么自己或者队友们没有挖掘出来。 现在看一眼新集，有那样体质能让你放心的重仓买它，就凭着他涨幅75%？？就算我现在穿越回到年初，我敢买吗？万一炒作的资金突然变方向抄旧集去了呢？？ 它...
2024-04-11 08:26:00,上市公司本身质地，包括财务，管理，资源，竞争力，估值等等等等
2024-04-11 08:32:00,当下不要害怕拿着部分现金，毕竟美指随时可能拉稀摆烂，把港股，大A拖下水
2024-04-11 10:01:00,腾讯的回购是不是要在下周暂停一个月？？？港股指数会不会在遭一个月
2024-04-11 15:46:00,游戏仓截止到昨天的收益，今日到目前为止的33万未计算在内 游戏仓截止到昨天的收益，今日到目前为止的33万未计算在内
2024-04-12 08:25:00,现在这个收益情况怎么样了，某位追踪的粉丝辛苦一下，请给贴一下现在的收益，
2024-04-12 23:47:00,能源，黄金，维生素，小金属，大宗，最后能源再一轮 --------------- 曾经写过的文章，找不到了
2024-04-12 23:51:00,因为今天被小仓位的股票锤了，俺要找出真相，是我看错了，还是市场傻插
2024-04-16 08:10:00,新粉多了挺麻烦的，还是很多人不知道我的风格 只买超级低估 卖在合理价格之上，或者有更便宜的换股 一定会留一段涨幅给后来者，这一点是跟李黄瓜学的，他人品不行，水平还是高的 所以我重仓品种卖了之后继续涨，是经常性的事情，前面那段利润吃的很艰辛，但是足够安全，后面那段利润很丰盛，但是风险也高。吃息佬安全第一的风格，是刻在骨子的 新粉多了挺麻烦的，还是很多人不知道我的风格 只买超级低估 卖在合理价格之上，或者有更便宜的换股 一定会留一段涨幅给后来者，这一点是跟李黄瓜学的，他人品不行，水平还是高的 所以我重仓品种卖了之后继续涨，是经常性的事情，前面那段利润吃的很艰辛，但是足够安全，后面那段利...
2024-05-04 09:46:00,"游戏仓2024年4月PS图 本游戏仓4月收盘1401.3万 ，相比本月初1323.3万元 ，本月盈利78万元 ，本月盈利5.89% ，本月上证指数上涨2.09% ，本月跑赢3.80% ， 相比本年初1163.75万 ，本年盈利金额237.55万 ，盈利20.41% 。上证年线上涨4.37% ，本年度跑赢16.04% 本游戏仓净值指数为7.3071 （本年度初净值指数为6.0685 ） 本游戏仓 ：2015年8月18日3999点入市 ，起点指数为1 （阳历计算 ，跟主仓的春节计算有差异 ） 15年盈利+4% 16年盈利+19%, 17年盈利+29% ，18年亏损10% ， 19年盈利+40%, 2020年盈利+ 8.8% 2021年盈利+36.83% 2022年盈利+41.85% 2023年盈利43.06% 目前游戏仓持有现金5% ，持有煤炭股53.8% ，持有火电股29% ，持有杂碎股12.2% 主仓龙年春节至今盈利7.87% ，2014年春节至今指数化净值25.96 （龙年春节初始24.07 ）"
2024-05-04 19:02:00,我对于自己目前的持仓，感觉不是太好，估计未来收益极低，未来2年，能保住一年6%的收益，我都会烧高香了，又没本事做成长股，所以，参考我作业的，请移步找找有没有更适合当前市场的作业。  勿谓言之不预
2024-05-04 19:07:00,我做股票的能力不高，但是是看别人的水平高低的能力还是挺行的，穿越男，水平杠杠的
2024-05-08 06:34:00,$波音(BA)$ 净资产-27.73美元，对，前面有负号，2023年度每股亏损3.5美元的公司 居然还有每股176美元的股价，市值超过1000亿美元 这种估值不天崩往下跳水？？？ ----------------------- 我正式宣布，全面看空波音股价，看看这次能不能看空成功（不是做空，是看空） $波音(BA)$ 净资产-27.73美元，对，前面有负号，2023年度每股亏损3.5美元的公司 居然还有每股176美元的股价，市值超过1000亿美元 这种估值不天崩往下跳水？？？ ----------------------- 我正式宣布，全面看空波音股价，看看这次能不能看空成功（不是做空，是看空）
2024-05-10 14:11:00,游戏仓持仓净值突破1500万，累计净值突破1550万， 跌的时候心里平静，涨得时候心惊肉跳，哎，犯贱啊
2024-05-10 16:31:00,哪有啥消息，无非是万科危机带来的泥沙俱下，而我之前就跟@做人要厚道1974 仔仔细细的研究讨论过了新城发展是被错杀的事实，
2024-05-12 07:00:00,上市股份公司的经营是在不停变化的，10年前的好公司，未必是10年后的好公司，所以论坛上的留言，文章，都需要放在当时的环境背景下去理解和认知。 当初看重或者看轻的股票，会随着时间的变化，社会大背景的变化，经营的变化，出现变化 成功的案例要学习，但我觉得失败的案例更值得学习，比如浙江医药，比如格力电器，比如黔源电力，比如长安汽车，血淋淋的教训中，能学到更多。 会买的是徒弟，会卖的是师傅，但是师傅都是从徒弟开始的，先学会怎么买，才能去学习怎么卖 上市股份公司的经营是在不停变化的，10年前的好公司，未必是10年后的好公司，所以论坛上的留言，文章，都需要放在当时的环境背景下去理解和认知。 当初看重或者看轻的股票，会随着时间的变化，社会大背景的变化，经营的变化，出现变化 成功的案例要学习，但我觉得失败的案例更值得学习，...
2024-05-20 16:12:00,虽然新高，但是就比上周一高了一点点，看到黑丝今年的收益率，只能仰望
2024-05-21 06:21:00,人家又没讲错，连浙江小镇都是这个样子，被动城市化，你见识不多还硬说别人被洗脑，呵呵
2024-05-21 07:23:00,最新23年城市化数据66%，比你的65%又高了1%，但是有什么鸟用，去年一年房价跌多少？？？？谁在自我麻醉？？？
2024-05-21 09:01:00,花旗中国个人业务关闭倒计时，7月3日终止提供个人信用卡还款服务 ----------------- 这个代表啥？我们看不清真相的全貌，但是我们可以看到真相的一块块零散的拼图
2024-05-27 11:54:00,对的，这世界条条大路通罗马，戏法人人会变，各有巧妙不同，要看的到别人厉害的地方，要看得清自己的短板，整体上来讲，我跟黑丝各有所长，整体水平在伯仲之间，这波黑丝做的比我漂亮的多
2024-05-30 19:04:00,很早就说过，中煤增加分红是迟早的事情，虽迟但到了
2024-05-31 11:57:00,不不不，你的水平肯定比我强，你的组合收益是我根本不可能做得出来的，无非是今年你短期水逆期而已
2024-05-31 12:18:00,2012年进入雪球后，我较大仓位做出高收益的行业包括银行，水电，杠基A，汽配，煤炭，火电，虽然都是传统行业，但是还算比较分散  其中杠基A和煤炭，大致应该算一流水平，
2024-05-31 15:13:00,"游戏仓2024年5月PS图 本游戏仓5月收盘1562万 ，相比本月初1401.3万元 ，本月盈利160.7万元 ，本月盈利11.47% ，本月上证指数下跌0.58% ，本月跑赢12.05% ， 相比本年初1163.75万 ，本年盈利金额398.25万 ，盈利34.22% 。上证年线上涨3.76% ，本年度跑赢30.46% 本游戏仓净值指数为8.1452 （本年度初净值指数为6.0685 ） 本游戏仓 ：2015年8月18日3999点入市 ，起点指数为1 （阳历计算 ，跟主仓的春节计算有差异 ） 15年盈利+4% 16年盈利+19%, 17年盈利+29% ， 18年亏损10% ， 19年盈利+40%, 2020年盈利+ 8.8%  2021年盈利+36.83% 2022年盈利+41.85% 2023年盈利43.06% 目前游戏仓持有现金14.5% ，持有煤炭股45% ，持有火电股27.5% ，持有杂碎股13% ，本月除了减仓煤炭股之外 ，基本上没有其他操作 ，就直接贴图了 主仓龙年春节至今盈利20.39% ，2014年春节至今指数化净值28.98 （龙年春节初始24.07 ）"
2024-05-31 15:25:00,谦虚点的说法，狂妄一点就是当年我的匪号是“血手人屠PS之A王之王”
2024-05-31 16:12:00,前几天，朋友跟我说，某大神（水平肯定比我高很多的那种），在微信群被几个小散狂喷，我也是真的被逗笑了
2024-06-05 20:37:00,梁大师最大的优点就是永远追随最强的风口，认错时干净利落，追风时坚决快速
2024-06-05 20:43:00,梁大师还真不算抄作业，梁大师基本面过关，技术面的决策杀伐果敢，撤退时机把握也是OK的，抄作业的那种人常常要死不认错很久很久，最后自扇耳光
2024-06-06 11:49:00,都说熊市，牛市初期，年长的投资者做的比较好，是因为比较保守，注重安全，而大牛市就是新入市的赚的多得多，因为新入市的够勇敢。 这规律在股市前20年是有效的，因为那个时候股票少，轮着都要抄，牛市谁胆子大，谁赚得多，但是现在呢，5000多只股票，哪怕指数不高，但是很多股票早就突破6000点了，比如神华H股价复权已经历史新高，后面会炒垃圾股和平庸股吗，有这个资金吗，有新的接盘新股民吗，显然是没有的 都说熊市，牛市初期，年长的投资者做的比较好，是因为比较保守，注重安全，而大牛市就是新入市的赚的多得多，因为新入市的够勇敢。 这规律在股市前20年是有效的，因为那个时候股票少，轮着都要抄，牛市谁胆子大，谁赚得多，但是现在呢，5000多只股票，哪怕指数不高，但是很多股票早就突破6000...
2024-06-07 09:35:00,当初11港币（9元人民币）买神华H的时候，谁会想到他们会到40港币
2024-06-07 10:02:00,常规操作，我觉得自己短线最神的还是15年7月5日早上清仓杠基A，收盘前满上
2024-06-11 10:31:00,煤炭如果能够多跌一点就更好了，比如跌个20%以上
2024-06-11 10:49:00,我的511880和511360虽然赚的少，但是天天涨，难为情
2024-06-11 21:23:00,哥，哪怕明天后天两个跌停，你今年收益都秒杀我的，何况今天都已经有资金撬板了
2024-06-11 21:30:00,今天2点10分之后翘板资金量有7亿，个人理解明天最多跌1-2%
2024-06-13 19:07:00,对于贵州茅台，有两个重要关卡 我个人认为1400是一个重要技术支撑，这里跌破难度颇高，这是30季线均价位置 1150--1200之间，应该是99%跌不穿这个重要底部，这里是19年盘整3个季度的重要支撑位，加上这个位置的股息率应该超过4%，甚至有4.5-5%（股价下跌会逼迫公司将利润的分红比例提高），基本上没有跌穿可能 剩下的大家去自由发挥吧，我也不再提供即时的买卖信息了 对于贵州茅台，有两个重要关卡 我个人认为1400是一个重要技术支撑，这里跌破难度颇高，这是30季线均价位置 1150--1200之间，应该是99%跌不穿这个重要底部，这里是19年盘整3个季度的重要支撑位，加上这个位置的股息率应该超过4%，甚至有4.5-5%（股价下跌会逼迫公司将利润的分红比例提高），...
2024-06-15 14:09:00,正确的理念绝壁不会有一个差的结果，就算没有很好的结果，至少有一个不差的结果
2024-06-16 08:08:00,有10%啊，那还行，虽然与他的气势比，成绩差太远，不过也比我印象中的亏货好多了，毕竟拉黑我多年，我的印象还留在亏货的时候
2024-06-20 13:54:00,五死六绝七翻身的日子差不多快来了，当然煤炭未来可能是反向也是正常的
2024-06-20 22:30:00,游戏仓今天加仓新城20万股，1.7不走，0.98的成本，1.35也加，目前主仓也是5%仓位，哥做的是长线，哥长线看好的，一般很少错，哥重仓10%以上的股票，雪球还没人能看到过哥亏钱走人的，所以哥只加到5%
2024-06-20 22:31:00,哥单吊陕煤的时候，你在哪里
2024-06-21 08:50:00,很好啊，工业基础资源类，有核辐射加持，成本可以有效转嫁，分红可以，负债低
2024-06-24 09:32:00,某些人的粉丝每周贡献着献金，苦等三年，等来这等结果，也是牛B
2024-06-24 16:14:00,腾腾B也是收割高手，很早就是互黑，但凡有点脑子的人，都不会信他半个字
2024-06-24 16:24:00,我雪球上看不惯的人是有的，但是一般我会直接说出来的人不多，也就5个 一个是88块，一个腾腾B，一个是唐大师，一个是黄药师，一个是老木头
2024-06-24 16:30:00,当然，他是太自信，能力超强的人总是过于自信，我挺喜欢看他装B贴的，
2024-06-25 10:07:00,之前几个月强的股票，要休息了，杂七杂八的业绩基本有保障股，起来了
2024-06-26 11:28:00,超过的意思，就是2023年煤矿赚的钱，比整个上市公司赚的钱还多，煤矿盈利23.4亿，整个公司盈利20.05亿，想一下一个1500万吨高卡煤矿，还是露天的，价值多少，
2024-06-26 11:47:00,为什么我淮北早早的减持了绝大部分，情况一直在变化，信湖矿的情况你们都不看吗
2024-06-26 12:04:00,有的人眼里，不涨就是垃圾，我的眼里，贵就是垃圾 有的人眼里，涨就是好的，我的眼里便宜就是好的
2024-06-26 14:42:00,我已经在风险最大收益最高的投资赛道股票上了，我不是在防守，就是在去往防守的路上
2024-06-26 15:03:00,这么多年了，高位票，我一向都是锤的，低位票，我才会吹 当然也不是没有吹错的，比如当年长安B，浙江医药
2024-06-26 15:17:00,你果然名副其实，新疆的煤矿也拿出来说，你以为是金矿铜矿啊
2024-06-26 15:25:00,有啊，目前看锤错了，16000点锤了纳斯达克，让子弹飞两年吧
2024-06-27 07:22:00,希望自己未来5年的年化收益可以达到8%，看上去要求很低，但是在未来这种资金遍地，低利率环境下，8%是个不小的挑战
2024-06-28 11:06:00,肯定赚的更快，虽然很谨慎，但是也很难避免踩坑，亏钱起来也极快，最后发现复利的最重要一点是不要亏损，赚100个100%，只要中间有亏掉一个100%，你就被打回原形，所以发现保守是投资第一要务
2024-06-28 11:28:00,赚100个100%，只要中间有亏掉一个100%，你就被打回原形 最典型的例子就是投资养家1984 ，我是看到从百来万做到900多万，最高持仓1350万，一个牙茅，让他成也萧何，败也萧何，加上杠杆应用不当（我当年作为旁观者真的提醒过他），后面一败涂地，退出雪球 赚100个100%，只要中间有亏掉一个100%，你就被打回原形 最典型的例子就是投资养家1984 ，我是看到从百来万做到900多万，最高持仓1350万，一个牙茅，让他成也萧何，败也萧何，加上杠杆应用不当（我当年作为旁观者真的提醒过他），后面一败涂地，退出雪球
2024-06-28 11:46:00,舍得最早的营销总监是我的晚辈，我太知道这些人的营销思路和逻辑了
2024-06-28 15:06:00,"游戏仓2024年6月PS图 本游戏仓6月收盘1526.5万 ，相比本月初1562万元 ，本月亏损35.5万元 ，本月亏损2.27% ，本月上证指数下跌3.87% ，本月跑赢1.6% ， （其实本月没有亏这么多 ，路上还有14万左右的港股分红在途 ） 相比本年初1163.75万 ，本年盈利金额362.75万 ，盈利31.17% 。上证年线下跌0.25% ，本年度跑赢31.42% 本游戏仓净值指数为7.9601 （本年度初净值指数为6.0685 ） 本游戏仓 ：2015年8月18日3999点入市 ，起点指数为1 （阳历计算 ，跟主仓的春节计算有差异 ） 15年盈利+4% 16年盈利+19%, 17年盈利+29% ， 18年亏损10% ，19年盈利+40%, 2020年盈利+ 8.8% 2021年盈利+36.83% 2022年盈利+41.85% 2023年盈利43.06% 本月游戏仓减持了一些煤炭 ，清仓了陕西能源 ，加仓了港股新城发展 ，中国石化H ，福寿园 ，新开了记号仓苏盐井神和茅台 ，目前持有16%现金 ，煤炭持仓41% ，火电26% ，其他17%的杂七杂八 ， 主仓龙年春节至今盈利19.76% ，2014年春节至今指数化净值28.83 （龙年春节初始24.07 ）"
2024-07-01 14:07:00,看空啊，知道啥是名义价格上升，实际购买价格下降吗，我修改过的帖子再看一遍
2024-07-01 14:18:00,加息有两种， 一种是加名义利息，加息到3%，通胀搞到2.8%，实际利息只有0.2% 一种是实际利息增加，甚至看上去像降息，（就是我们现在的状况） 比如原来的市场利率3.5%，通胀2.0%，这个实际利率收益1.5% 存款利率降至2%，通胀0.1%，这个实际利率是1.9% 加息有两种， 一种是加名义利息，加息到3%，通胀搞到2.8%，实际利息只有0.2% 一种是实际利息增加，甚至看上去像降息，（就是我们现在的状况） 比如原来的市场利率3.5%，通胀2.0%，这个实际利率收益1.5% 存款利率降至2%，通胀0.1%，这个实际利率是1.9%
2024-07-01 14:26:00,推高通胀这个最简单，提高水电煤，公交费用，提高农产品收购价格，关闭一些高竞争行业的工厂，国企收入盈利税收的增加，可以用财政购买就业，对冲部分企业关闭
2024-07-01 19:32:00,我都想到了，甚至都说出来了，又有什么用，谁会信啊，能理解体会正确的思路有几个呢
2024-07-02 09:23:00,为人处世，心正为重，心正而后万邪辟易，一身浩然正气，鬼神皆避
2024-07-02 10:37:00,哈哈哈哈哈，我怎么可能设定持续15%的增长，我设定的是2年后1000亿利润左右稳住，不增长
2024-07-04 16:56:00,巴菲特突然修改遗嘱，最新的安排中，巴菲特把去世后所有剩余的财富捐赠给一个新设立的慈善信托基金，由他的女儿苏珊·巴菲特，两个儿子霍华德·巴菲特和彼得·巴菲特共同监督管理。三人必须一致决定这个基金会里的钱该如何使用。
2024-07-06 10:55:00,部分出租是按照营业额扣点收租的（有保底租金），部分是按照日为单位计算房租的
2024-07-06 11:04:00,$新城发展(01030)$$新城控股(SH601155)$ 中报的利息支出总额，以及贷款年化利率，应该是很重要的数据 另一个看点是有没有退地，有没有政府回购，有的话是意外惊喜，没有也是正常
2024-07-07 15:09:00,海油10块不到的时候我也一直说便宜啊，我又不是质疑海油，我是说谁能够提前几十年准确判断这就是下一只微软或者茅台
2024-07-08 09:30:00,我有不一样看法，长期看，机场只有投机价值，投资价值不大，除非不新建跑道折旧N年后，客流还能平稳（轻微增长更好）
2024-07-08 09:40:00,对，短期看很像水电，放到新增跑道，新增航站楼角度看，就是价值毁灭，增加一条跑道，成本大增，客流增加很慢（跟没有新增前比）
2024-07-08 09:56:00,我说的是白云机场这种自己新造跑道的，上机第四跑道是注入的吧，我真没仔细看
2024-07-08 18:52:00,$贵州茅台(SH600519)$ 收在最近几年的新低，很好，加油跌啊，不要停
2024-07-08 18:53:00,$长江电力(SH600900)$ 市场是真勇敢啊
2024-07-10 09:38:00,煤电都大跌，俺一把现金等着捡尸体
2024-07-10 16:21:00,游戏仓今天亏损53万，史上单日净值亏损第二， 史上单日净值亏损第一是22年3月15日的55万，哪天神华H跌了7.76%，淮北跌了9.19%，那时候游戏仓总净值只有700万
2024-07-11 15:59:00,这种公司，毛利合适很重要，毛利一高，就会有腰包鼓鼓的眼红的人闯进来，有时候回头看看当年的评论很有意思
2024-07-11 16:17:00,小敌人不还活着让分众难受啊，美团这种大敌人进场，分众就真的难受了
2024-07-11 16:30:00,啥时候我说过有钱就能砸赢？？？不要信口开河，我一直说的是有个小敌人入场就会让分众利润在一段时间内受到很大打击，新潮的事实摆在眼前，打的分众利润腰斩有余（虽然跟疫情也有关系）
2024-07-11 16:34:00,人家为什么进来啊，不就是眼红分众的高利润啊，他进来，分众必然跟其肉搏，靠着资本实力和先发优势，以及市占率打赢敌人，但是肉搏战需要出血，分众盈利受影响了没有？？？所以分众的利润必须合适很重要，你要看得懂，看的全文字
2024-07-11 16:38:00,做网格不就是在一个区间波动啊，，难以大涨，难以大跌，现实分众的股价是不是我说的这样
2024-07-11 16:55:00,1400守住了吧，就算行业有很大利空，1150--1200之间也是有很大概率守住的，实事求是看股票很重要
2024-07-11 17:15:00,不懂的人眼里，算命的都是骗钱，懂得人眼里，算命的都是情报分析&心理大师
2024-07-11 17:26:00,说技术无用的人，是不会去思考，为什么我用技术的时候，说对的概率远超错的概率
2024-07-11 17:29:00,这个缺口1333不是已经补掉了吗？？，没有送股的要用除权的看
2024-07-11 18:04:00,我个人认为大部分人应该走这条路，最简单的就是价值股里玩技术--------很久之前，我就说过这话
2024-07-13 17:20:00,他们想要一个神，还要这个神买入前提示他们，买入后很快赚钱，卖在最高点
2024-07-15 11:59:00,个人觉得水电股比较贵了，当然我并不知道后面会不会继续涨，也不知道会不会跌
2024-07-17 10:35:00,火电的低碳化改造 火电的低碳化改造 ，目的就是为了应对未来煤炭产量下降后的煤炭供应不足 虽然目前看 ，煤炭产量+放开进口 ，还是够的 ，但是未来10年煤炭产量的明显下降是可以预见的 ，之前子洲就有发过煤矿寿命的资料 ，大家可以看看 国家对于能源产业的供应还是很上心的 ，毕竟关系到能源安全问题 ，电力供应的保障问题 光伏垃圾电本色显现无疑 ，风电还是一个好东西
2024-07-17 11:25:00,煤炭大幅度减仓不就是等跌吗
2024-07-17 12:01:00,目前的火电低碳化改造属于小范围试验阶段，对整体完全没有影响，今年最大的影响是水电来水大好，水电大发，挤占了火电发电量
2024-07-18 09:49:00,有一个人说要学我，然后我均价1539买了200股茅台，他1420割肉茅台
2024-07-18 18:47:00,相信我，保姆机器人100%没有用，对于一个失能老人，最后自己都不知道自己在说什么，怎么指挥机器人，辅助性的机器人可能用处比较多
2024-07-18 18:50:00,呵呵，大多数人根本没有钱，现在好点的养老院1万多一个月，我当然住得起，雪球很多人住得起，但是要看绝大多数人能不能住的起
2024-07-19 11:38:00,游戏仓加了2%的煤炭，下行趋势股买的要慢
2024-07-22 10:16:00,当下煤炭股要想清楚4个问题 煤炭股要想清楚4个问题 1煤炭股供需双弱 ，供应更弱的大背景改变了没有 2新增的高产能新矿 ，有没有 ，有多少 ？未来10年退出的产能有多少 ？ 3今年煤价不硬 ，原因是不是只有水电大发 ，进口煤保持高位 ？风光的新增容量是不是预期内的 ，有没有比预期更多 ？ 4储能成本有没有大幅度下降到有很强经济性 ，可以季调节 ，月调节的绿氢 ，绿氨的成本有没有往抽水蓄能靠近 ？ ？ ？
2024-07-24 08:10:00,真没有，旧文章被网友挖坟评论，自己顺道去复习一下自己的文章和当时的评论，觉得现在转发还能装逼的文章，就找个当时点赞最多的错误评论，翻个牌子
2024-07-24 08:17:00,最高点回撤接近10%了，最近几年这么高收益，这点回撤也算合理，游戏仓还有190万现金（包括在途分红）
2024-07-24 09:37:00,整个中国，社会现金泛滥，利率有史以来最低，好资产缺乏的现状有没有发生改变？？ 没有改变的话，拿着相对稳定的高分红好股票，你急个啥子啊
2024-07-24 10:12:00,原本不想回复你的，因为不值得，但是你这种回复居然还有人点赞，我也是奇了怪了，你们不看日经指数的吗
2024-07-24 10:23:00,日本人确实越来越穷，但是拿着日本股票的是不是要比拿着现金的人好过多了？幸福是比较出来的，不幸福也是
